algo_name,hyperparameter_name,hyperparameter_value_exp,avg_reward
UCB,c,-3,7.18732
UCB,c,-3,1.764386
UCB,c,-3,1.3810579
UCB,c,-3,-1.1423788
UCB,c,-3,4.3042336
UCB,c,-3,-1.1357318
UCB,c,-3,-0.16332893
UCB,c,-3,4.429635
UCB,c,-3,0.35054874
UCB,c,-3,4.9531255
UCB,c,-3,0.39549524
UCB,c,-3,8.010219
UCB,c,-3,1.3367374
UCB,c,-3,3.0938497
UCB,c,-3,-1.5801462
UCB,c,-3,-0.54432166
UCB,c,-3,0.23679687
UCB,c,-3,-0.05987008
UCB,c,-3,3.23392
UCB,c,-3,1.0757214
UCB,c,-3,3.6844356
UCB,c,-3,0.7494775
UCB,c,-3,3.0799623
UCB,c,-3,0.8536697
UCB,c,-3,6.310805
UCB,c,-3,2.704644
UCB,c,-3,1.7103835
UCB,c,-3,3.706948
UCB,c,-3,-0.06055406
UCB,c,-3,2.7188659
UCB,c,-3,-1.1352198
UCB,c,-3,1.4166089
UCB,c,-3,0.3586047
UCB,c,-3,3.4923275
UCB,c,-3,4.8708205
UCB,c,-3,3.2248087
UCB,c,-3,-0.5995694
UCB,c,-3,0.5750773
UCB,c,-3,2.6452944
UCB,c,-3,-0.17009415
UCB,c,-3,2.0706449
UCB,c,-3,4.057894
UCB,c,-3,4.9398537
UCB,c,-3,6.1650486
UCB,c,-3,4.0965
UCB,c,-3,0.7306025
UCB,c,-3,0.6434267
UCB,c,-3,-0.45051974
UCB,c,-3,4.1904325
UCB,c,-3,-0.97740823
UCB,c,-3,0.98559195
UCB,c,-3,0.8561649
UCB,c,-3,3.7895763
UCB,c,-3,-0.104835935
UCB,c,-3,1.7941476
UCB,c,-3,0.2874493
UCB,c,-3,0.44892374
UCB,c,-3,5.2074533
UCB,c,-3,3.9526012
UCB,c,-3,-1.0687008
UCB,c,-3,5.825089
UCB,c,-3,0.578606
UCB,c,-3,6.60479
UCB,c,-3,6.920626
UCB,c,-3,3.5608919
UCB,c,-3,-1.6403297
UCB,c,-3,-0.72285765
UCB,c,-3,2.9278753
UCB,c,-3,0.9661645
UCB,c,-3,-0.03893949
UCB,c,-3,3.7513416
UCB,c,-3,2.421561
UCB,c,-3,2.4373176
UCB,c,-3,1.4862708
UCB,c,-3,5.7245126
UCB,c,-3,1.4211911
UCB,c,-3,1.4100724
UCB,c,-3,2.0009227
UCB,c,-3,2.0820162
UCB,c,-3,3.2211182
UCB,c,-3,3.7203653
UCB,c,-3,0.21661496
UCB,c,-3,3.2953794
UCB,c,-3,3.880775
UCB,c,-3,4.9589868
UCB,c,-3,1.0312452
UCB,c,-3,4.7036242
UCB,c,-3,10.384562
UCB,c,-3,-0.40596157
UCB,c,-3,4.9117303
UCB,c,-3,4.123795
UCB,c,-3,0.6193715
UCB,c,-3,0.009650547
UCB,c,-3,2.244869
UCB,c,-3,4.2621493
UCB,c,-3,2.6844907
UCB,c,-3,0.2005089
UCB,c,-3,5.1777396
UCB,c,-3,6.049154
UCB,c,-3,-0.09364346
UCB,c,-3,3.2070694
UCB,c,-3,5.3760424
UCB,c,-3,9.065473
UCB,c,-3,6.4048777
UCB,c,-3,-1.1186081
UCB,c,-3,6.47998
UCB,c,-3,2.8007371
UCB,c,-3,3.8863618
UCB,c,-3,0.19411558
UCB,c,-3,5.136567
UCB,c,-3,0.36480257
UCB,c,-3,-0.060185097
UCB,c,-3,5.7472305
UCB,c,-3,0.9946545
UCB,c,-3,1.6438097
UCB,c,-3,3.2463424
UCB,c,-3,3.0429432
UCB,c,-3,2.1147187
UCB,c,-3,6.480579
UCB,c,-3,0.90384454
UCB,c,-3,-0.30179515
UCB,c,-3,-1.762655
UCB,c,-3,1.7151589
UCB,c,-3,2.55777
UCB,c,-3,1.5030589
UCB,c,-3,2.4388382
UCB,c,-3,-0.43843478
UCB,c,-3,7.315811
UCB,c,-3,0.7285342
UCB,c,-3,-1.3636304
UCB,c,-3,4.6065545
UCB,c,-3,5.7291245
UCB,c,-3,1.0443852
UCB,c,-3,1.4625742
UCB,c,-3,1.5418252
UCB,c,-3,1.1545471
UCB,c,-3,-1.7833128
UCB,c,-3,5.1235256
UCB,c,-3,2.6638832
UCB,c,-3,-0.8305488
UCB,c,-3,0.40780383
UCB,c,-3,5.3206625
UCB,c,-3,4.9340515
UCB,c,-3,2.0855927
UCB,c,-3,6.845625
UCB,c,-3,0.28081563
UCB,c,-3,-0.44950923
UCB,c,-3,2.2553747
UCB,c,-3,2.60784
UCB,c,-3,1.4754834
UCB,c,-3,-0.37733477
UCB,c,-3,2.718882
UCB,c,-3,0.06311811
UCB,c,-3,2.0801995
UCB,c,-3,4.8605876
UCB,c,-3,-1.0655686
UCB,c,-3,2.013527
UCB,c,-3,1.9556292
UCB,c,-3,7.1783385
UCB,c,-3,2.5175524
UCB,c,-3,2.3441532
UCB,c,-3,0.49321333
UCB,c,-3,0.71041983
UCB,c,-3,3.1369638
UCB,c,-3,2.268275
UCB,c,-3,3.1771457
UCB,c,-3,1.2212214
UCB,c,-3,7.4565754
UCB,c,-3,2.2603014
UCB,c,-3,2.0070825
UCB,c,-3,3.8080003
UCB,c,-3,6.186345
UCB,c,-3,1.8112322
UCB,c,-3,0.9455189
UCB,c,-3,0.46916777
UCB,c,-3,1.406337
UCB,c,-3,1.3159959
UCB,c,-3,2.324607
UCB,c,-3,2.6212468
UCB,c,-3,0.6334214
UCB,c,-3,8.429442
UCB,c,-3,0.2956475
UCB,c,-3,5.8256063
UCB,c,-3,3.2206175
UCB,c,-3,1.0696812
UCB,c,-3,0.5754385
UCB,c,-3,4.214636
UCB,c,-3,2.8854477
UCB,c,-3,-0.24045958
UCB,c,-3,2.904283
UCB,c,-3,0.3346744
UCB,c,-3,4.185576
UCB,c,-3,2.2698448
UCB,c,-3,0.08374426
UCB,c,-3,2.3113034
UCB,c,-3,0.8839639
UCB,c,-3,2.8287537
UCB,c,-3,-0.07582937
UCB,c,-3,0.9658536
UCB,c,-3,0.7623916
UCB,c,-3,3.6069324
UCB,c,-3,1.2115451
UCB,c,-3,6.1028814
UCB,c,-3,-0.03054918
UCB,c,-3,-0.42748883
UCB,c,-3,6.7305827
UCB,c,-3,4.3440595
UCB,c,-3,0.8652764
UCB,c,-3,-0.10720082
UCB,c,-3,4.8785286
UCB,c,-3,1.0660446
UCB,c,-3,4.060588
UCB,c,-3,-0.07523762
UCB,c,-3,2.1124146
UCB,c,-3,0.55731744
UCB,c,-3,3.2754588
UCB,c,-3,2.4733574
UCB,c,-3,0.8450949
UCB,c,-3,0.11844297
UCB,c,-3,2.442039
UCB,c,-3,10.774525
UCB,c,-3,9.661557
UCB,c,-3,4.518724
UCB,c,-3,1.6136475
UCB,c,-3,2.0433402
UCB,c,-3,0.52110523
UCB,c,-3,-0.08386375
UCB,c,-3,4.663119
UCB,c,-3,0.4421536
UCB,c,-3,4.4038057
UCB,c,-3,0.39263484
UCB,c,-3,5.085935
UCB,c,-3,3.5553894
UCB,c,-3,2.650592
UCB,c,-3,4.4410233
UCB,c,-3,0.25730988
UCB,c,-3,6.5522537
UCB,c,-3,8.177578
UCB,c,-3,5.101151
UCB,c,-3,2.2659953
UCB,c,-3,4.4970455
UCB,c,-3,1.894305
UCB,c,-3,2.2131774
UCB,c,-3,9.320654
UCB,c,-3,2.314068
UCB,c,-3,0.3420507
UCB,c,-3,1.3177434
UCB,c,-3,4.8639855
UCB,c,-3,1.8663371
UCB,c,-3,2.5186973
UCB,c,-3,-0.92489856
UCB,c,-3,1.317162
UCB,c,-3,5.8187914
UCB,c,-3,-1.0411265
UCB,c,-3,-0.59170884
UCB,c,-3,1.7104659
UCB,c,-3,7.8723335
UCB,c,-3,4.281721
UCB,c,-3,3.5376682
UCB,c,-3,0.34136003
UCB,c,-3,6.1983356
UCB,c,-3,-0.8270112
UCB,c,-3,3.1313875
UCB,c,-3,1.4920579
UCB,c,-3,1.2965262
UCB,c,-3,1.0307407
UCB,c,-3,2.8244228
UCB,c,-3,4.700982
UCB,c,-3,-0.17729175
UCB,c,-3,6.9441037
UCB,c,-3,0.43095312
UCB,c,-3,9.009499
UCB,c,-3,1.3774488
UCB,c,-3,2.8757632
UCB,c,-3,4.0767264
UCB,c,-3,4.842704
UCB,c,-3,5.9357567
UCB,c,-3,0.22920878
UCB,c,-3,4.02336
UCB,c,-3,2.3016691
UCB,c,-3,1.5005769
UCB,c,-3,9.613177
UCB,c,-3,1.6211954
UCB,c,-3,4.258893
UCB,c,-3,2.172391
UCB,c,-3,2.6619275
UCB,c,-3,-0.6523465
UCB,c,-3,2.3808937
UCB,c,-3,1.2804265
UCB,c,-3,5.324446
UCB,c,-3,4.519419
UCB,c,-3,0.7190082
UCB,c,-3,0.027005898
UCB,c,-3,3.2743666
UCB,c,-3,3.7906082
UCB,c,-3,6.364891
UCB,c,-3,0.8882726
UCB,c,-3,0.78132284
UCB,c,-3,2.8437443
UCB,c,-3,-0.17181234
UCB,c,-3,-0.4332661
UCB,c,-3,4.9346423
UCB,c,-3,4.65107
UCB,c,-3,-0.4059015
UCB,c,-3,0.118172385
UCB,c,-3,1.6501005
UCB,c,-3,3.5833323
UCB,c,-3,1.734049
UCB,c,-3,10.4671
UCB,c,-3,0.6813038
UCB,c,-3,8.9502
UCB,c,-3,3.1136637
UCB,c,-3,-1.0415089
UCB,c,-3,5.026221
UCB,c,-3,0.09687498
UCB,c,-3,2.403132
UCB,c,-3,4.915355
UCB,c,-3,1.9481072
UCB,c,-3,5.854031
UCB,c,-3,1.5560573
UCB,c,-3,1.9050525
UCB,c,-3,1.0976269
UCB,c,-3,-0.07221801
UCB,c,-3,-0.37269637
UCB,c,-3,0.3816358
UCB,c,-3,4.8390226
UCB,c,-3,4.190398
UCB,c,-3,-0.47107863
UCB,c,-3,1.7557896
UCB,c,-3,1.0907193
UCB,c,-3,3.1908572
UCB,c,-3,1.666956
UCB,c,-3,9.9908285
UCB,c,-3,0.6762652
UCB,c,-3,7.9521036
UCB,c,-3,0.54194736
UCB,c,-3,4.2571063
UCB,c,-3,7.001804
UCB,c,-3,-0.1419533
UCB,c,-3,5.4152465
UCB,c,-3,0.5124911
UCB,c,-3,0.09013686
UCB,c,-3,-0.9969164
UCB,c,-3,1.7853403
UCB,c,-3,-1.6007923
UCB,c,-3,4.3692613
UCB,c,-3,1.2066358
UCB,c,-3,2.564492
UCB,c,-3,5.456283
UCB,c,-3,-1.9745544
UCB,c,-3,3.6152747
UCB,c,-3,1.0519109
UCB,c,-3,0.6589592
UCB,c,-3,-0.9321155
UCB,c,-3,4.909295
UCB,c,-3,4.7306833
UCB,c,-3,6.9433265
UCB,c,-3,4.012455
UCB,c,-3,0.15611604
UCB,c,-3,4.066015
UCB,c,-3,3.3502953
UCB,c,-3,4.55811
UCB,c,-3,4.2809157
UCB,c,-3,0.81012017
UCB,c,-3,0.7160567
UCB,c,-3,4.5402513
UCB,c,-3,0.29601133
UCB,c,-3,-0.012456162
UCB,c,-3,5.783491
UCB,c,-3,3.4689274
UCB,c,-3,1.9638306
UCB,c,-3,1.4539385
UCB,c,-3,6.393139
UCB,c,-3,0.565385
UCB,c,-3,-0.58266705
UCB,c,-3,8.528596
UCB,c,-3,1.9010892
UCB,c,-3,-0.6315098
UCB,c,-3,4.735118
UCB,c,-3,8.43195
UCB,c,-3,-0.91197133
UCB,c,-3,2.989245
UCB,c,-3,4.4406447
UCB,c,-3,1.6766254
UCB,c,-3,4.5186143
UCB,c,-3,0.36128742
UCB,c,-3,4.774811
UCB,c,-3,0.10835434
UCB,c,-3,8.106575
UCB,c,-3,1.9988868
UCB,c,-3,2.9357462
UCB,c,-3,8.580226
UCB,c,-3,1.1832942
UCB,c,-3,4.330113
UCB,c,-3,2.8659313
UCB,c,-3,0.27705798
UCB,c,-3,6.8141065
UCB,c,-3,0.77724487
UCB,c,-3,2.4106507
UCB,c,-3,1.8925817
UCB,c,-3,2.4699857
UCB,c,-3,0.39571023
UCB,c,-3,3.3844557
UCB,c,-3,0.044006534
UCB,c,-3,7.8297486
UCB,c,-3,-0.5692688
UCB,c,-3,6.247371
UCB,c,-3,6.569214
UCB,c,-3,3.7699234
UCB,c,-3,2.4831386
UCB,c,-3,1.1165308
UCB,c,-3,4.1017113
UCB,c,-3,-1.0705081
UCB,c,-3,6.0350475
UCB,c,-3,1.1952022
UCB,c,-3,0.20952508
UCB,c,-3,1.2867162
UCB,c,-3,2.8788812
UCB,c,-3,1.1120692
UCB,c,-3,4.323388
UCB,c,-3,0.71821696
UCB,c,-3,9.439512
UCB,c,-3,6.315225
UCB,c,-3,0.11277143
UCB,c,-3,1.3384982
UCB,c,-3,7.3576574
UCB,c,-3,1.4420644
UCB,c,-3,1.8377293
UCB,c,-3,4.20441
UCB,c,-3,-0.70123017
UCB,c,-3,6.177694
UCB,c,-3,1.7825518
UCB,c,-3,1.2332238
UCB,c,-3,-1.0122985
UCB,c,-3,1.4443939
UCB,c,-3,4.168323
UCB,c,-3,3.3273935
UCB,c,-3,0.6684829
UCB,c,-3,5.611585
UCB,c,-3,3.322501
UCB,c,-3,1.0777329
UCB,c,-3,3.5721369
UCB,c,-3,0.66875553
UCB,c,-3,2.2446413
UCB,c,-3,3.9707263
UCB,c,-3,3.619331
UCB,c,-3,3.123455
UCB,c,-3,2.9178443
UCB,c,-3,5.0714993
UCB,c,-3,-1.2896494
UCB,c,-3,0.0524509
UCB,c,-3,5.3711524
UCB,c,-3,3.007732
UCB,c,-3,0.7673633
UCB,c,-3,3.7568984
UCB,c,-3,3.5434926
UCB,c,-3,3.7589993
UCB,c,-3,5.7052894
UCB,c,-3,0.20547968
UCB,c,-3,0.19296671
UCB,c,-3,1.944404
UCB,c,-3,0.9139081
UCB,c,-3,4.4123945
UCB,c,-3,1.664579
UCB,c,-3,4.2975554
UCB,c,-3,2.433046
UCB,c,-3,-0.009312315
UCB,c,-3,4.9331985
UCB,c,-3,6.1620536
UCB,c,-3,3.0591097
UCB,c,-3,4.0830383
UCB,c,-3,1.9427342
UCB,c,-3,0.5739189
UCB,c,-3,-0.49104616
UCB,c,-3,0.3603406
UCB,c,-3,6.6980386
UCB,c,-3,1.7133628
UCB,c,-3,5.12265
UCB,c,-3,4.4264393
UCB,c,-3,2.1695158
UCB,c,-3,2.0106983
UCB,c,-3,0.51979923
UCB,c,-3,2.4203086
UCB,c,-3,1.6660074
UCB,c,-3,0.8795246
UCB,c,-3,5.3657312
UCB,c,-3,2.2312033
UCB,c,-3,-0.5089208
UCB,c,-3,4.584004
UCB,c,-3,4.30032
UCB,c,-3,3.648372
UCB,c,-3,1.2267655
UCB,c,-3,3.9685721
UCB,c,-3,9.030321
UCB,c,-3,5.3614817
UCB,c,-3,5.2159004
UCB,c,-3,1.3475275
UCB,c,-3,1.0579185
UCB,c,-3,5.16191
UCB,c,-3,1.9738394
UCB,c,-3,-0.6783892
UCB,c,-3,1.8515844
UCB,c,-3,4.2720137
UCB,c,-3,4.5648923
UCB,c,-3,7.899255
UCB,c,-3,3.11916
UCB,c,-3,-1.675095
UCB,c,-3,3.8804781
UCB,c,-3,5.272074
UCB,c,-3,1.1481241
UCB,c,-3,0.28743136
UCB,c,-3,-0.7334686
UCB,c,-3,3.4120312
UCB,c,-3,-0.44177762
UCB,c,-3,3.345531
UCB,c,-3,7.363628
UCB,c,-3,1.7459918
UCB,c,-3,4.8296633
UCB,c,-3,1.8531278
UCB,c,-3,2.7883475
UCB,c,-3,2.172868
UCB,c,-3,2.6608682
UCB,c,-3,-0.13630609
UCB,c,-3,3.2430055
UCB,c,-3,7.175805
UCB,c,-3,0.24009094
UCB,c,-3,1.6223077
UCB,c,-3,5.219893
UCB,c,-3,2.5212119
UCB,c,-3,3.2692063
UCB,c,-3,7.7432823
UCB,c,-3,3.9585025
UCB,c,-3,3.28341
UCB,c,-3,2.4745252
UCB,c,-3,2.208004
UCB,c,-3,4.2434225
UCB,c,-3,1.55579
UCB,c,-3,2.4742868
UCB,c,-3,-1.2497454
UCB,c,-3,2.7819982
UCB,c,-3,1.5236244
UCB,c,-3,2.495505
UCB,c,-3,1.5700016
UCB,c,-3,1.6866663
UCB,c,-3,0.10618922
UCB,c,-3,2.2978082
UCB,c,-3,1.3552878
UCB,c,-3,-0.31677657
UCB,c,-3,0.015853243
UCB,c,-3,3.4079568
UCB,c,-3,3.2965531
UCB,c,-3,2.8202198
UCB,c,-3,-2.0077045
UCB,c,-3,4.657741
UCB,c,-3,-0.8711649
UCB,c,-3,2.4969764
UCB,c,-3,2.767502
UCB,c,-3,3.5637543
UCB,c,-3,1.6097612
UCB,c,-3,1.2986982
UCB,c,-3,1.7474753
UCB,c,-3,2.7837262
UCB,c,-3,1.8964356
UCB,c,-3,1.9822338
UCB,c,-3,2.6365676
UCB,c,-3,4.941306
UCB,c,-3,3.057634
UCB,c,-3,0.3880143
UCB,c,-3,5.823929
UCB,c,-3,1.3145471
UCB,c,-3,5.9589777
UCB,c,-3,2.93179
UCB,c,-3,5.046491
UCB,c,-3,-0.18179825
UCB,c,-3,3.7970915
UCB,c,-3,4.5421824
UCB,c,-3,1.3294095
UCB,c,-3,1.3834692
UCB,c,-3,1.7867168
UCB,c,-3,2.5828903
UCB,c,-3,2.9743733
UCB,c,-3,4.669223
UCB,c,-3,2.6372163
UCB,c,-3,5.4801836
UCB,c,-3,5.7125964
UCB,c,-3,2.0986838
UCB,c,-3,5.6872888
UCB,c,-3,3.474915
UCB,c,-3,1.2626348
UCB,c,-3,5.277255
UCB,c,-3,1.7091306
UCB,c,-3,4.7781963
UCB,c,-3,3.6436388
UCB,c,-3,-0.12003387
UCB,c,-3,-1.5722319
UCB,c,-3,-0.9575651
UCB,c,-3,2.1000738
UCB,c,-3,2.7688742
UCB,c,-3,3.80494
UCB,c,-3,0.5597128
UCB,c,-3,-0.53089315
UCB,c,-3,-0.36938423
UCB,c,-3,-2.5581958
UCB,c,-3,-0.011742031
UCB,c,-3,3.9941242
UCB,c,-3,2.7692072
UCB,c,-3,0.7904979
UCB,c,-3,0.93944514
UCB,c,-3,2.518912
UCB,c,-3,1.8122435
UCB,c,-3,2.3346622
UCB,c,-3,1.4980656
UCB,c,-3,-0.8618411
UCB,c,-3,5.200093
UCB,c,-3,0.928232
UCB,c,-3,0.27610597
UCB,c,-3,2.2456985
UCB,c,-3,3.0558107
UCB,c,-3,1.8658166
UCB,c,-3,6.3876624
UCB,c,-3,5.8851514
UCB,c,-3,1.0910388
UCB,c,-3,4.3900905
UCB,c,-3,-0.56224483
UCB,c,-3,-0.3501193
UCB,c,-3,4.7775264
UCB,c,-3,-1.1101209
UCB,c,-3,8.373351
UCB,c,-3,2.2784607
UCB,c,-3,2.2426746
UCB,c,-3,1.1384181
UCB,c,-3,0.8764126
UCB,c,-3,5.3440914
UCB,c,-3,0.70048344
UCB,c,-3,2.1714864
UCB,c,-3,2.7369032
UCB,c,-3,-0.6762914
UCB,c,-3,2.457225
UCB,c,-3,3.5161045
UCB,c,-3,1.5714443
UCB,c,-3,-0.81237125
UCB,c,-3,4.8043017
UCB,c,-3,0.7911786
UCB,c,-3,2.2471063
UCB,c,-3,3.7797878
UCB,c,-3,10.556249
UCB,c,-3,3.2837536
UCB,c,-3,-0.12260133
UCB,c,-3,1.0003202
UCB,c,-3,6.50321
UCB,c,-3,1.9130756
UCB,c,-3,0.9377713
UCB,c,-3,4.3745117
UCB,c,-3,7.51115
UCB,c,-3,0.0032882812
UCB,c,-3,1.566284
UCB,c,-3,0.33405507
UCB,c,-3,-0.25879297
UCB,c,-3,0.1949373
UCB,c,-3,2.0261326
UCB,c,-3,4.802735
UCB,c,-3,4.9921675
UCB,c,-3,3.7298493
UCB,c,-3,7.1164517
UCB,c,-3,1.8562006
UCB,c,-3,0.8229438
UCB,c,-3,0.13923809
UCB,c,-3,1.5731575
UCB,c,-3,2.2359934
UCB,c,-3,-0.10678875
UCB,c,-3,3.2557025
UCB,c,-3,3.0708394
UCB,c,-3,0.7155989
UCB,c,-3,2.0516744
UCB,c,-3,-1.274671
UCB,c,-3,2.2565362
UCB,c,-3,3.1019938
UCB,c,-3,0.77620494
UCB,c,-3,3.8208213
UCB,c,-3,-0.29831636
UCB,c,-3,0.008335059
UCB,c,-3,2.6121206
UCB,c,-3,5.685085
UCB,c,-3,4.683445
UCB,c,-3,2.4335034
UCB,c,-3,-0.11700783
UCB,c,-3,1.7810203
UCB,c,-3,6.301906
UCB,c,-3,-0.056762286
UCB,c,-3,3.289175
UCB,c,-3,0.2986227
UCB,c,-3,0.7689776
UCB,c,-3,1.5673634
UCB,c,-3,1.7886417
UCB,c,-3,4.3458095
UCB,c,-3,-1.0289704
UCB,c,-3,2.2147462
UCB,c,-3,-0.27332324
UCB,c,-3,-0.19524921
UCB,c,-3,3.0064094
UCB,c,-3,2.9472947
UCB,c,-3,0.42996347
UCB,c,-3,-0.6503455
UCB,c,-3,2.4664662
UCB,c,-3,2.6114702
UCB,c,-3,4.525081
UCB,c,-3,3.2391188
UCB,c,-3,6.204805
UCB,c,-3,4.451166
UCB,c,-3,1.6893828
UCB,c,-3,1.2765166
UCB,c,-3,2.4866679
UCB,c,-3,3.1682668
UCB,c,-3,0.6302564
UCB,c,-3,0.9051019
UCB,c,-3,1.8398147
UCB,c,-3,1.5423772
UCB,c,-3,-1.0863136
UCB,c,-3,-0.14044084
UCB,c,-3,4.401278
UCB,c,-3,3.7518213
UCB,c,-3,-0.07705826
UCB,c,-3,0.5845362
UCB,c,-3,4.8692017
UCB,c,-3,1.1808321
UCB,c,-3,1.7116772
UCB,c,-3,0.16429478
UCB,c,-3,1.3196464
UCB,c,-3,1.5191059
UCB,c,-3,2.8067868
UCB,c,-3,1.9337564
UCB,c,-3,1.9545113
UCB,c,-3,0.8557857
UCB,c,-3,8.057712
UCB,c,-3,1.6435038
UCB,c,-3,3.8335807
UCB,c,-3,3.7391765
UCB,c,-3,8.991251
UCB,c,-3,4.294346
UCB,c,-3,0.11620082
UCB,c,-3,6.839856
UCB,c,-3,3.3275187
UCB,c,-3,8.899033
UCB,c,-3,2.9446158
UCB,c,-3,2.2163887
UCB,c,-3,0.7235831
UCB,c,-3,2.5793169
UCB,c,-3,2.2046087
UCB,c,-3,3.9116035
UCB,c,-3,-0.4529211
UCB,c,-3,1.101324
UCB,c,-3,2.5798676
UCB,c,-3,8.118714
UCB,c,-3,2.4751081
UCB,c,-3,7.5745387
UCB,c,-3,-1.1899679
UCB,c,-3,1.6006155
UCB,c,-3,1.4874866
UCB,c,-3,5.3326225
UCB,c,-3,1.3076683
UCB,c,-3,3.2688012
UCB,c,-3,1.5144136
UCB,c,-3,0.1335385
UCB,c,-3,0.096604384
UCB,c,-3,4.879793
UCB,c,-3,7.8758664
UCB,c,-3,0.8487844
UCB,c,-3,0.539582
UCB,c,-3,4.5028358
UCB,c,-3,4.9952383
UCB,c,-3,1.6174134
UCB,c,-3,8.598678
UCB,c,-3,2.7387106
UCB,c,-3,4.9488993
UCB,c,-3,5.126284
UCB,c,-3,0.15725791
UCB,c,-3,0.6049241
UCB,c,-3,0.18510397
UCB,c,-3,0.7364081
UCB,c,-3,2.6951413
UCB,c,-3,4.6432695
UCB,c,-3,3.4531393
UCB,c,-3,3.1646738
UCB,c,-3,3.8246913
UCB,c,-3,1.1493459
UCB,c,-3,0.35214016
UCB,c,-3,3.3252869
UCB,c,-3,3.1316488
UCB,c,-3,1.1507244
UCB,c,-3,3.4843137
UCB,c,-3,1.0378317
UCB,c,-3,1.8532537
UCB,c,-3,3.3694594
UCB,c,-3,1.4296014
UCB,c,-3,3.5415256
UCB,c,-3,4.485855
UCB,c,-3,3.280869
UCB,c,-3,0.9110451
UCB,c,-3,6.042368
UCB,c,-3,0.6318064
UCB,c,-3,2.4853077
UCB,c,-3,2.4600859
UCB,c,-3,3.691355
UCB,c,-3,6.3816676
UCB,c,-3,3.134318
UCB,c,-3,6.787131
UCB,c,-3,4.966853
UCB,c,-3,5.986654
UCB,c,-3,6.5540457
UCB,c,-3,0.31555387
UCB,c,-3,2.3867078
UCB,c,-3,3.3495774
UCB,c,-3,0.38256267
UCB,c,-3,3.118339
UCB,c,-3,1.7557567
UCB,c,-3,6.652677
UCB,c,-3,0.87872976
UCB,c,-3,2.5493913
UCB,c,-3,5.780297
UCB,c,-3,-0.7879678
UCB,c,-3,-1.0787582
UCB,c,-3,3.3620162
UCB,c,-3,4.181807
UCB,c,-3,5.3752337
UCB,c,-3,2.3989522
UCB,c,-3,-0.17842819
UCB,c,-3,4.94076
UCB,c,-3,5.528971
UCB,c,-3,4.147693
UCB,c,-3,-0.846904
UCB,c,-3,2.8062768
UCB,c,-3,3.6382887
UCB,c,-3,3.6523018
UCB,c,-3,-0.56713074
UCB,c,-3,1.4850855
UCB,c,-3,5.1376176
UCB,c,-3,1.3312094
UCB,c,-3,0.012216406
UCB,c,-3,0.621789
UCB,c,-3,10.918127
UCB,c,-3,2.414148
UCB,c,-3,5.2761273
UCB,c,-3,-0.16533852
UCB,c,-3,0.38172054
UCB,c,-3,8.969986
UCB,c,-3,2.5931628
UCB,c,-3,3.4209106
UCB,c,-3,7.3661075
UCB,c,-3,6.1702995
UCB,c,-3,10.322935
UCB,c,-3,4.5645375
UCB,c,-3,3.3533056
UCB,c,-3,3.280966
UCB,c,-3,-0.07988613
UCB,c,-3,1.4164188
UCB,c,-3,2.8701825
UCB,c,-3,2.8660529
UCB,c,-3,0.87697124
UCB,c,-3,-1.2725828
UCB,c,-3,2.730735
UCB,c,-3,0.14265464
UCB,c,-3,2.893777
UCB,c,-3,7.3750014
UCB,c,-3,1.9058281
UCB,c,-3,0.36999914
UCB,c,-3,0.44207937
UCB,c,-3,3.6088982
UCB,c,-3,0.28810188
UCB,c,-3,0.8373246
UCB,c,-3,2.5952764
UCB,c,-3,1.5111793
UCB,c,-3,1.1018643
UCB,c,-3,1.7677813
UCB,c,-3,2.230797
UCB,c,-3,2.8839257
UCB,c,-3,-0.3592806
UCB,c,-3,0.38738585
UCB,c,-3,1.0865893
UCB,c,-3,7.0695705
UCB,c,-3,7.325283
UCB,c,-3,2.5756557
UCB,c,-3,-1.2534988
UCB,c,-3,3.1964443
UCB,c,-3,2.3813925
UCB,c,-3,-1.0444851
UCB,c,-3,3.6122057
UCB,c,-3,5.2690573
UCB,c,-3,2.4024768
UCB,c,-3,1.0063654
UCB,c,-3,3.6637018
UCB,c,-3,-0.090254664
UCB,c,-3,2.9703996
UCB,c,-3,7.7720556
UCB,c,-3,-0.008581718
UCB,c,-3,0.26523438
UCB,c,-3,3.7081313
UCB,c,-3,0.27090535
UCB,c,-3,2.8231876
UCB,c,-3,6.792675
UCB,c,-3,4.2265215
UCB,c,-3,2.9489543
UCB,c,-3,2.7122607
UCB,c,-3,0.93875265
UCB,c,-3,-0.7836609
UCB,c,-3,-0.29135233
UCB,c,-3,6.4738655
UCB,c,-3,3.2571206
UCB,c,-3,2.3112085
UCB,c,-3,7.4263363
UCB,c,-3,7.010436
UCB,c,-3,-0.7275258
UCB,c,-3,-1.5284786
UCB,c,-3,4.17634
UCB,c,-3,1.2197362
UCB,c,-3,3.5945656
UCB,c,-3,0.8977911
UCB,c,-3,0.9221096
UCB,c,-3,0.27167755
UCB,c,-3,6.2552876
UCB,c,-3,1.1380812
UCB,c,-3,3.9025671
UCB,c,-3,3.1526406
UCB,c,-3,3.8045514
UCB,c,-3,3.871849
UCB,c,-3,3.9662306
UCB,c,-3,3.1911037
UCB,c,-3,8.456715
UCB,c,-3,7.059527
UCB,c,-3,5.5257854
UCB,c,-3,0.5438046
UCB,c,-3,1.732631
UCB,c,-3,2.6941123
UCB,c,-3,5.6593804
UCB,c,-3,1.4199431
UCB,c,-3,4.3868785
UCB,c,-3,4.5130005
